"","Axl_MTORC1","Axl_MYC","Prmt1_E2F","Ripk1_IFNG"
"1",0.203915492272804,0.472879908024566,0.120993625293255,0.0792085620874715
"2",0.207156904866242,0.483860215177228,0.127933626109112,0.0804269583627382
"3",0.194597281780282,0.464362313794499,0.128328034918994,0.0810406653237869
"4",0.198267827708358,0.471437407224146,0.13275008940192,0.0810150515082352
"5",0.192791496788797,0.455539335674017,0.118187476283587,0.0818343466115819
"6",0.197812251308014,0.462537386476686,0.123867086099651,0.0895424403183024
